39.7815 	EXP 	grating: ori = 0.0
39.7815 	EXP 	fixation: autoDraw = True
40.7803 	INFO 	Keyboard events cleared
40.7800 	EXP 	fixation: autoDraw = False
40.7800 	EXP 	grating: autoDraw = True
41.0807 	EXP 	grating: autoDraw = False
41.4168 	EXP 	New trial (rep=21, index=0): None
41.4179 	DATA 	Keypress: up
41.4301 	EXP 	fixation: autoDraw = False
41.4301 	EXP 	grating: autoDraw = False
41.4301 	EXP 	grating: ori = -3.0
41.4301 	EXP 	fixation: autoDraw = True
42.4298 	INFO 	Keyboard events cleared
42.4294 	EXP 	fixation: autoDraw = False
42.4294 	EXP 	grating: autoDraw = True
42.7283 	EXP 	grating: autoDraw = False
43.3489 	EXP 	New trial (rep=22, index=0): None
43.3500 	DATA 	Keypress: down
43.3620 	EXP 	fixation: autoDraw = False
43.3620 	EXP 	grating: autoDraw = False
43.3620 	EXP 	grating: ori = 0.0
43.3620 	EXP 	fixation: autoDraw = True
44.3619 	INFO 	Keyboard events cleared
44.3616 	EXP 	fixation: autoDraw = False
44.3616 	EXP 	grating: autoDraw = True
44.6608 	EXP 	grating: autoDraw = False
45.1015 	EXP 	New trial (rep=23, index=0): None
45.1030 	DATA 	Keypress: up
45.1122 	EXP 	fixation: autoDraw = False
45.1122 	EXP 	grating: autoDraw = False
45.1122 	EXP 	grating: ori = 2.0
45.1122 	EXP 	fixation: autoDraw = True
46.1105 	INFO 	Keyboard events cleared
46.1101 	EXP 	grating: autoDraw = True
46.1268 	EXP 	fixation: autoDraw = False
46.4104 	EXP 	grating: autoDraw = False
46.7970 	EXP 	New trial (rep=24, index=0): None
46.7981 	DATA 	Keypress: down
46.8099 	EXP 	fixation: autoDraw = False
46.8099 	EXP 	grating: autoDraw = False
46.8099 	EXP 	grating: ori = 0.0
46.8099 	EXP 	fixation: autoDraw = True
47.8092 	INFO 	Keyboard events cleared
47.8088 	EXP 	fixation: autoDraw = False
47.8088 	EXP 	grating: autoDraw = True
48.1098 	EXP 	grating: autoDraw = False
48.3980 	EXP 	New trial (rep=25, index=0): None
48.3993 	DATA 	Keypress: up
48.4091 	EXP 	fixation: autoDraw = False
48.4091 	EXP 	grating: autoDraw = False
48.4091 	EXP 	grating: ori = 0.0
48.4091 	EXP 	fixation: autoDraw = True
49.4088 	INFO 	Keyboard events cleared
49.4085 	EXP 	fixation: autoDraw = False
49.4085 	EXP 	grating: autoDraw = True
49.7077 	EXP 	grating: autoDraw = False
50.1784 	EXP 	New trial (rep=26, index=0): None
50.1794 	DATA 	Keypress: up
50.1911 	EXP 	fixation: autoDraw = False
50.1911 	EXP 	grating: autoDraw = False
50.1911 	EXP 	grating: ori = -5.0
50.1911 	EXP 	fixation: autoDraw = True
51.1910 	INFO 	Keyboard events cleared
51.1906 	EXP 	fixation: autoDraw = False
51.1906 	EXP 	grating: autoDraw = True
51.5063 	EXP 	grating: autoDraw = False
51.8103 	EXP 	New trial (rep=27, index=0): None
51.8114 	DATA 	Keypress: down
51.8232 	EXP 	fixation: autoDraw = False
51.8232 	EXP 	grating: autoDraw = False
51.8232 	EXP 	grating: ori = 0.0
51.8232 	EXP 	fixation: autoDraw = True
52.8226 	INFO 	Keyboard events cleared
52.8223 	EXP 	fixation: autoDraw = False
52.8223 	EXP 	grating: autoDraw = True
53.1225 	EXP 	grating: autoDraw = False
53.4597 	EXP 	New trial (rep=28, index=0): None
53.4607 	DATA 	Keypress: up
53.4726 	EXP 	fixation: autoDraw = False
53.4726 	EXP 	grating: autoDraw = False
53.4726 	EXP 	grating: ori = 0.0
53.4726 	EXP 	fixation: autoDraw = True
54.4716 	INFO 	Keyboard events cleared
54.4714 	EXP 	fixation: autoDraw = False
54.4714 	EXP 	grating: autoDraw = True
54.7712 	EXP 	grating: autoDraw = False
55.2082 	EXP 	New trial (rep=29, index=0): None
55.2092 	DATA 	Keypress: down
55.2207 	EXP 	fixation: autoDraw = False
55.2207 	EXP 	grating: autoDraw = False
55.2207 	EXP 	grating: ori = 3.0
